Frame,Time,Varsha_Hip,Varsha_Hip,Varsha_Hip,Varsha_Ab,Varsha_Ab,Varsha_Ab,Varsha_Chest,Varsha_Chest,Varsha_Chest,Varsha_Neck,Varsha_Neck,Varsha_Neck,Varsha_Head,Varsha_Head,Varsha_Head,Varsha_LShoulder,Varsha_LShoulder,Varsha_LShoulder,Varsha_LUArm,Varsha_LUArm,Varsha_LUArm,Varsha_LFArm,Varsha_LFArm,Varsha_LFArm,Varsha_LHand,Varsha_LHand,Varsha_LHand,Varsha_RShoulder,Varsha_RShoulder,Varsha_RShoulder,Varsha_RUArm,Varsha_RUArm,Varsha_RUArm,Varsha_RFArm,Varsha_RFArm,Varsha_RFArm,Varsha_RHand,Varsha_RHand,Varsha_RHand,Varsha_LThigh,Varsha_LThigh,Varsha_LThigh,Varsha_LShin,Varsha_LShin,Varsha_LShin,Varsha_LFoot,Varsha_LFoot,Varsha_LFoot,Varsha_RThigh,Varsha_RThigh,Varsha_RThigh,Varsha_RShin,Varsha_RShin,Varsha_RShin,Varsha_RFoot,Varsha_RFoot,Varsha_RFoot
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2309,34.866667,0.547333,0.7931,-0.315162,0.571362,0.863499,-0.316227,0.626194,1.086576,-0.313153,0.547754,1.281899,-0.387701,0.509585,1.390212,-0.441457,0.562441,1.271866,-0.340526,0.495717,1.309675,-0.229873,0.299314,1.083658,-0.299661,0.150418,1.087643,-0.372798,0.58514,1.25544,-0.407445,0.571546,1.213649,-0.534702,0.302625,1.065628,-0.517396,0.143245,1.148228,-0.448268,0.547591,0.794384,-0.224446,0.509635,0.445573,-0.188334,0.677563,0.066446,-0.288856,0.547076,0.791815,-0.405878,0.408801,0.524562,-0.589913,0.343007,0.146225,-0.775856
2310,34.9,0.568361,0.799235,-0.295499,0.58991,0.870423,-0.297079,0.624108,1.098672,-0.299495,0.532317,1.283023,-0.385811,0.48979,1.387031,-0.444936,0.544918,1.275957,-0.337508,0.467506,1.311225,-0.233157,0.304153,1.06408,-0.315394,0.168931,1.104934,-0.391529,0.5732,1.259699,-0.402308,0.569895,1.209988,-0.527381,0.320078,1.03614,-0.483837,0.180518,1.150882,-0.425115,0.566074,0.801939,-0.204842,0.522761,0.452727,-0.180579,0.678181,0.069841,-0.286808,0.570648,0.79653,-0.386155,0.421619,0.526862,-0.557862,0.346069,0.144199,-0.730786
2311,34.933333,0.587249,0.807885,-0.278908,0.606418,0.879752,-0.280448,0.620359,1.111048,-0.288812,0.515926,1.283189,-0.385365,0.468055,1.380231,-0.449335,0.526447,1.278601,-0.336272,0.439186,1.309103,-0.23839,0.314496,1.04312,-0.329127,0.18576,1.107139,-0.392163,0.55975,1.263641,-0.398964,0.567471,1.209261,-0.521882,0.339779,1.013356,-0.456265,0.217227,1.157282,-0.422818,0.58172,0.811299,-0.188416,0.536256,0.461785,-0.174763,0.679338,0.074877,-0.283722,0.592779,0.804471,-0.369401,0.431276,0.53114,-0.523092,0.360146,0.140171,-0.678414
2312,34.966667,0.603729,0.81972,-0.26617,0.619544,0.89241,-0.267044,0.615392,1.122312,-0.282401,0.500975,1.28322,-0.3867,0.449396,1.374741,-0.453748,0.509318,1.280125,-0.337075,0.415069,1.303913,-0.243926,0.325954,1.02374,-0.33387,0.20028,1.105471,-0.390525,0.547027,1.267595,-0.397773,0.565109,1.212023,-0.519059,0.359059,0.998631,-0.438219,0.248778,1.155352,-0.426092,0.595188,0.822665,-0.175895,0.552754,0.472544,-0.170526,0.681169,0.080119,-0.278015,0.612271,0.816776,-0.356444,0.442021,0.537469,-0.488416,0.38484,0.134844,-0.617509
2313,35,0.617127,0.833196,-0.257249,0.629613,0.906536,-0.257285,0.611509,1.13291,-0.278271,0.487405,1.282974,-0.387543,0.431459,1.370872,-0.457755,0.494572,1.281042,-0.337675,0.395901,1.297557,-0.247582,0.33948,1.006595,-0.329346,0.2118,1.09254,-0.383647,0.534866,1.271043,-0.39717,0.561531,1.217317,-0.517702,0.380786,0.983625,-0.432569,0.275387,1.140488,-0.442588,0.606953,0.834973,-0.167113,0.56714,0.484506,-0.168448,0.683215,0.086917,-0.270877,0.6273,0.831419,-0.347385,0.453286,0.544378,-0.455738,0.418694,0.13021,-0.552226
2314,35.033333,0.627831,0.846111,-0.248522,0.637581,0.919861,-0.249228,0.607755,1.143842,-0.27685,0.472975,1.282413,-0.388625,0.412286,1.366945,-0.461024,0.479926,1.281613,-0.338696,0.37898,1.290638,-0.250074,0.351803,0.991705,-0.316617,0.226288,1.079229,-0.372802,0.521294,1.274154,-0.397825,0.55533,1.224535,-0.518262,0.405525,0.969643,-0.433901,0.294174,1.121848,-0.460935,0.618322,0.848231,-0.158321,0.580826,0.497609,-0.1668,0.686723,0.095945,-0.264236,0.637339,0.843992,-0.338723,0.462358,0.549737,-0.423633,0.468668,0.126775,-0.479355
2315,35.066667,0.636831,0.85846,-0.240991,0.64425,0.932421,-0.244068,0.605025,1.154436,-0.279433,0.45887,1.281057,-0.391088,0.392699,1.363577,-0.464306,0.466313,1.281268,-0.341224,0.365321,1.283132,-0.252214,0.369723,0.978869,-0.296177,0.252329,1.069982,-0.356661,0.507601,1.276492,-0.400686,0.544946,1.231508,-0.521959,0.427577,0.958875,-0.441813,0.305358,1.097249,-0.475895,0.629068,0.862996,-0.150712,0.596289,0.512076,-0.164666,0.687542,0.105302,-0.255495,0.644595,0.853925,-0.33127,0.472756,0.551874,-0.391684,0.529244,0.129174,-0.404951
2316,35.1,0.645479,0.869821,-0.233901,0.650069,0.94375,-0.240834,0.600812,1.161882,-0.287132,0.443869,1.278179,-0.395321,0.37148,1.360538,-0.465739,0.452612,1.279163,-0.345677,0.354005,1.274932,-0.254112,0.384314,0.969309,-0.268391,0.271087,1.058243,-0.339519,0.492518,1.276701,-0.406214,0.530887,1.237463,-0.529152,0.454931,0.950386,-0.449492,0.314288,1.070871,-0.485458,0.640266,0.878599,-0.143752,0.610962,0.527403,-0.158464,0.689863,0.116745,-0.243181,0.650692,0.861043,-0.32405,0.493506,0.54722,-0.358992,0.583478,0.130655,-0.338488
2317,35.133333,0.653073,0.8792,-0.228187,0.653839,0.952585,-0.240379,0.595231,1.165163,-0.299058,0.428131,1.273656,-0.399896,0.350397,1.356292,-0.465344,0.439024,1.27507,-0.35069,0.345775,1.265967,-0.254009,0.395417,0.963122,-0.235357,0.287065,1.046455,-0.320102,0.47626,1.274552,-0.412951,0.511717,1.240009,-0.538151,0.480762,0.94371,-0.462148,0.32246,1.045162,-0.489349,0.650617,0.894089,-0.138725,0.62702,0.542255,-0.147111,0.695664,0.127259,-0.21858,0.65553,0.864311,-0.317649,0.525649,0.53656,-0.328787,0.604266,0.11804,-0.302293
2318,35.166667,0.659436,0.885967,-0.225583,0.656883,0.95855,-0.241699,0.588706,1.161238,-0.312626,0.412753,1.265306,-0.402469,0.33284,1.350857,-0.461686,0.426584,1.26683,-0.35401,0.340297,1.257734,-0.251067,0.402646,0.961513,-0.197275,0.301607,1.034402,-0.298241,0.459951,1.267635,-0.418425,0.490704,1.23858,-0.546235,0.50479,0.938806,-0.479414,0.333899,1.019966,-0.488829,0.659155,0.905623,-0.137013,0.637416,0.553588,-0.133492,0.702727,0.134132,-0.176305,0.659717,0.86631,-0.314153,0.547924,0.53178,-0.316598,0.611737,0.110157,-0.302349
2319,35.2,0.666095,0.885415,-0.226897,0.660154,0.957396,-0.244733,0.580309,1.149096,-0.321542,0.399815,1.253911,-0.400893,0.319247,1.341283,-0.454783,0.416354,1.255194,-0.353283,0.336923,1.246864,-0.2449,0.405096,0.961821,-0.151997,0.31644,1.021697,-0.273774,0.446045,1.256216,-0.41947,0.472489,1.232445,-0.54932,0.527924,0.933498,-0.503654,0.347023,0.993077,-0.483361,0.664859,0.907138,-0.138819,0.645827,0.555846,-0.113409,0.742218,0.140446,-0.127326,0.667331,0.863693,-0.314975,0.557397,0.528638,-0.323136,0.616379,0.106308,-0.308983
2320,35.233333,0.669868,0.877874,-0.23231,0.662522,0.950019,-0.248913,0.573345,1.13359,-0.326917,0.391127,1.241173,-0.398217,0.306534,1.32944,-0.448139,0.409381,1.241622,-0.351222,0.336022,1.232315,-0.238717,0.405298,0.964929,-0.103685,0.331562,1.00597,-0.244909,0.436678,1.243322,-0.418418,0.459711,1.224402,-0.549708,0.545782,0.929932,-0.529534,0.367665,0.967343,-0.480314,0.665348,0.897758,-0.143906,0.662493,0.549108,-0.09053,0.777345,0.138672,-0.070712,0.674388,0.85799,-0.320715,0.560948,0.524188,-0.331749,0.617761,0.101946,-0.308825
2321,35.266667,0.674286,0.865206,-0.240165,0.665701,0.937676,-0.254618,0.56707,1.118453,-0.330476,0.383952,1.228983,-0.394602,0.29766,1.319567,-0.437879,0.403318,1.228097,-0.348061,0.335698,1.218844,-0.232011,0.403211,0.973973,-0.058783,0.345963,0.984611,-0.220324,0.429025,1.231374,-0.415822,0.450263,1.217902,-0.548083,0.560369,0.930932,-0.555339,0.389259,0.944236,-0.481188,0.664802,0.88177,-0.15147,0.67955,0.539269,-0.068471,0.8119,0.137626,-0.011826,0.68377,0.848641,-0.32886,0.558849,0.518816,-0.33382,0.617134,0.097166,-0.304577
2322,35.3,0.678145,0.855433,-0.244797,0.668257,0.927693,-0.259472,0.56273,1.104814,-0.332776,0.378518,1.217201,-0.390191,0.29318,1.311877,-0.426362,0.398758,1.214957,-0.344069,0.337066,1.207612,-0.22463,0.399202,0.986698,-0.020023,0.363649,0.962032,-0.183145,0.423185,1.220199,-0.41218,0.442274,1.213867,-0.5453,0.574569,0.938471,-0.579692,0.41227,0.919845,-0.485315,0.666659,0.871831,-0.156308,0.69555,0.536649,-0.050327,0.844409,0.147395,0.041125,0.689631,0.839035,-0.333286,0.550969,0.51471,-0.333913,0.617621,0.094428,-0.302898
2323,35.333333,0.681147,0.846179,-0.247651,0.669651,0.917905,-0.263712,0.561339,1.092287,-0.335553,0.376141,1.206751,-0.385163,0.291663,1.305278,-0.414116,0.397496,1.203124,-0.339636,0.340721,1.197006,-0.217715,0.392908,0.999684,0.012217,0.378981,0.939327,-0.144852,0.420265,1.210271,-0.408147,0.437268,1.211397,-0.541695,0.582534,0.947355,-0.602584,0.434404,0.899123,-0.49465,0.671119,0.864349,-0.159331,0.711325,0.536464,-0.035684,0.87192,0.160904,0.087627,0.691174,0.82801,-0.335971,0.543191,0.50787,-0.330887,0.619535,0.089184,-0.300633
2324,35.366667,0.688597,0.834187,-0.243747,0.672723,0.903784,-0.264697,0.561287,1.080464,-0.337328,0.376019,1.197544,-0.380098,0.29277,1.299909,-0.401162,0.398402,1.192757,-0.335176,0.345497,1.187706,-0.211478,0.38492,1.009019,0.035594,0.395658,0.936597,-0.117088,0.419622,1.20118,-0.404038,0.43371,1.209601,-0.537665,0.586382,0.957328,-0.624715,0.454284,0.882153,-0.511718,0.680893,0.858628,-0.156716,0.727935,0.535483,-0.023382,0.893768,0.171648,0.125498,0.696301,0.809746,-0.330777,0.534981,0.496083,-0.328441,0.621883,0.079388,-0.299194
2325,35.4,0.690063,0.826933,-0.245893,0.673202,0.896374,-0.266584,0.561432,1.070147,-0.339157,0.377009,1.190969,-0.374534,0.296201,1.296334,-0.387895,0.400485,1.184882,-0.330333,0.350762,1.179971,-0.205317,0.37883,1.012834,0.051208,0.409909,0.918485,-0.084086,0.420021,1.194437,-0.399545,0.431073,1.208538,-0.532979,0.584932,0.966593,-0.643963,0.472645,0.867243,-0.534279,0.68542,0.851769,-0.158757,0.740939,0.53513,-0.013596,0.910267,0.180044,0.151582,0.694707,0.802096,-0.333029,0.526395,0.492188,-0.32657,0.622081,0.077405,-0.297563
2326,35.433333,0.693743,0.820426,-0.247086,0.675245,0.889543,-0.267464,0.560963,1.06076,-0.340151,0.37861,1.186632,-0.367807,0.30071,1.294399,-0.375128,0.403007,1.178857,-0.324376,0.355795,1.173536,-0.198407,0.376409,1.011557,0.062103,0.420815,0.898135,-0.053398,0.421069,1.189773,-0.393787,0.429596,1.209288,-0.526723,0.574569,0.938471,-0.579692,0.41227,0.919845,-0.485315,0.689572,0.845027,-0.159859,0.7512,0.533744,-0.005851,0.922831,0.183429,0.166962,0.697913,0.795826,-0.334313,0.519149,0.491908,-0.324742,0.620982,0.078528,-0.296657
2327,35.466667,0.696382,0.813482,-0.247172,0.677016,0.882322,-0.267679,0.55947,1.052336,-0.339498,0.380967,1.184885,-0.360207,0.308022,1.294836,-0.361884,0.405945,1.175186,-0.317499,0.361357,1.168922,-0.190621,0.374572,1.007172,0.070512,0.424625,0.878715,-0.025011,0.422983,1.187277,-0.386974,0.42931,1.210372,-0.519459,0.582534,0.947355,-0.602584,0.434404,0.899123,-0.49465,0.691581,0.838104,-0.159984,0.759373,0.530418,-0.001405,0.933895,0.183385,0.175096,0.701182,0.78886,-0.33436,0.513466,0.490408,-0.324204,0.620321,0.078275,-0.296455
2328,35.5,0.697726,0.80727,-0.246932,0.677865,0.875951,-0.267503,0.558621,1.045723,-0.338215,0.384879,1.185292,-0.352196,0.317198,1.297344,-0.347204,0.41026,1.173597,-0.310232,0.368779,1.165697,-0.182395,0.372726,1.000316,0.076761,0.419497,0.856092,0.006843,0.426454,1.186797,-0.379707,0.429577,1.212608,-0.511804,0.551825,0.992286,-0.68799,0.499153,0.844292,-0.600453,0.691668,0.831632,-0.159749,0.767737,0.525982,-0.000986,0.940675,0.179642,0.178408,0.703783,0.782909,-0.334116,0.508841,0.489073,-0.325628,0.619825,0.07815,-0.296196
2329,35.533333,0.698146,0.802081,-0.247418,0.677976,0.870745,-0.26774,0.558197,1.041273,-0.337304,0.390055,1.188082,-0.343394,0.32849,1.303274,-0.333899,0.415859,1.174185,-0.30237,0.377601,1.164675,-0.17364,0.371523,0.993077,0.081399,0.408995,0.834232,0.038166,0.431037,1.188688,-0.371815,0.431431,1.217813,-0.503257,0.532777,1.000065,-0.695201,0.500744,0.835691,-0.63118,0.690712,0.825727,-0.160144,0.774722,0.521369,-0.002909,0.947517,0.175176,0.176907,0.705581,0.778435,-0.334692,0.505037,0.488339,-0.328371,0.618857,0.078413,-0.296004
2330,35.566667,0.697168,0.798184,-0.249067,0.677102,0.86705,-0.268802,0.558473,1.039718,-0.336643,0.396687,1.193603,-0.334254,0.341763,1.311834,-0.319814,0.422814,1.177376,-0.294304,0.38766,1.166107,-0.164834,0.369824,0.985568,0.083391,0.39319,0.816878,0.066441,0.436988,1.193354,-0.363637,0.433857,1.224857,-0.494493,0.512825,1.008624,-0.698295,0.497288,0.831227,-0.664454,0.689258,0.820945,-0.1616,0.778213,0.517043,-0.006217,0.952982,0.171993,0.17389,0.705079,0.775424,-0.336534,0.50266,0.48661,-0.331306,0.618385,0.077423,-0.296445
2331,35.6,0.694849,0.795849,-0.252087,0.675164,0.865002,-0.27119,0.559285,1.040604,-0.336353,0.404546,1.201216,-0.325355,0.357063,1.322907,-0.30521,0.430921,1.182701,-0.286581,0.399649,1.168968,-0.156354,0.367937,0.978725,0.083082,0.373299,0.803461,0.094686,0.444051,1.200089,-0.35578,0.436784,1.23369,-0.485948,0.493612,1.018299,-0.697856,0.48679,0.833482,-0.698377,0.687255,0.817906,-0.164412,0.780023,0.514678,-0.009944,0.954421,0.170766,0.172681,0.702443,0.773791,-0.339762,0.500338,0.484762,-0.334345,0.618374,0.076439,-0.297177
2332,35.633333,0.692538,0.793773,-0.256595,0.672768,0.863,-0.275341,0.560454,1.042686,-0.33684,0.414154,1.210037,-0.315591,0.374543,1.335119,-0.290689,0.440782,1.188974,-0.278319,0.412673,1.172254,-0.147721,0.366498,0.973867,0.08258,0.348725,0.797738,0.119294,0.452596,1.208061,-0.347307,0.440674,1.244407,-0.47639,0.476318,1.030118,-0.693961,0.469023,0.843679,-0.726706,0.685158,0.815439,-0.168804,0.781979,0.514614,-0.012139,0.953743,0.170691,0.172945,0.699917,0.772107,-0.344386,0.497819,0.483091,-0.338033,0.618218,0.075746,-0.297841
2333,35.666667,0.689012,0.792561,-0.260919,0.66961,0.861926,-0.279539,0.561096,1.044691,-0.33682,0.425545,1.219368,-0.305592,0.393481,1.346982,-0.276807,0.452077,1.195627,-0.269894,0.426989,1.176425,-0.139022,0.364142,0.97266,0.082468,0.322126,0.800554,0.137291,0.462775,1.216218,-0.338631,0.446494,1.255409,-0.466399,0.462476,1.044845,-0.689861,0.44569,0.861751,-0.748604,0.682622,0.814352,-0.173082,0.783915,0.516195,-0.014159,0.950796,0.171918,0.174693,0.695401,0.770771,-0.348757,0.49392,0.481337,-0.341901,0.617989,0.075394,-0.298791
2334,35.7,0.68487,0.790954,-0.265595,0.665924,0.860561,-0.283777,0.562067,1.046811,-0.336282,0.438067,1.227971,-0.295466,0.413532,1.357817,-0.263279,0.464396,1.201729,-0.261406,0.441781,1.180331,-0.130424,0.360535,0.973945,0.082488,0.295916,0.810518,0.151105,0.473882,1.223656,-0.329908,0.454359,1.266108,-0.45617,0.448685,1.061327,-0.68543,0.41838,0.886094,-0.764584,0.679291,0.812415,-0.177621,0.784529,0.516755,-0.016613,0.947993,0.173364,0.176788,0.690449,0.769493,-0.353569,0.490316,0.479153,-0.345619,0.617375,0.074508,-0.299134
2335,35.733333,0.675064,0.794732,-0.275289,0.661567,0.866772,-0.288044,0.562988,1.048145,-0.334934,0.45161,1.235317,-0.285714,0.435719,1.367847,-0.250981,0.477346,1.206662,-0.25318,0.455064,1.183818,-0.122386,0.356067,0.977591,0.083034,0.272217,0.825493,0.160122,0.485996,1.229751,-0.32141,0.464485,1.275736,-0.446103,0.434906,1.079893,-0.681258,0.389024,0.915663,-0.777053,0.672753,0.810124,-0.185909,0.78127,0.517519,-0.021531,0.945653,0.17648,0.175224,0.677375,0.77934,-0.36467,0.490221,0.480725,-0.349942,0.616062,0.076132,-0.299843
2336,35.766667,0.670954,0.791777,-0.279817,0.658082,0.864053,-0.291866,0.564528,1.049216,-0.331663,0.4665,1.242031,-0.276219,0.457575,1.376105,-0.240075,0.491263,1.211238,-0.244906,0.469384,1.188488,-0.114027,0.348449,0.983957,0.081087,0.249708,0.843259,0.164021,0.499484,1.234987,-0.312961,0.476774,1.283638,-0.436424,0.421632,1.100671,-0.677276,0.357555,0.948191,-0.783985,0.668149,0.806203,-0.19029,0.776746,0.514168,-0.024953,0.944089,0.175314,0.173076,0.67376,0.777351,-0.369344,0.487262,0.478317,-0.354826,0.617285,0.075489,-0.301299
2337,35.8,0.665236,0.788574,-0.283629,0.653473,0.861184,-0.294767,0.566795,1.049808,-0.327642,0.482799,1.247698,-0.267264,0.481909,1.383883,-0.230648,0.506156,1.214868,-0.236956,0.48372,1.192434,-0.106117,0.338826,0.992585,0.077169,0.228288,0.862411,0.161791,0.514461,1.239102,-0.304831,0.491356,1.289967,-0.427324,0.408287,1.121994,-0.67107,0.325494,0.981813,-0.783753,0.661441,0.801718,-0.193941,0.770947,0.510122,-0.028429,0.942003,0.173909,0.170926,0.669031,0.77543,-0.373317,0.484071,0.475374,-0.360269,0.616595,0.074053,-0.301788
2338,35.833333,0.658368,0.785436,-0.287508,0.647911,0.858385,-0.297689,0.570507,1.049912,-0.322615,0.500393,1.252053,-0.258706,0.506343,1.390289,-0.22274,0.522173,1.217479,-0.229175,0.498951,1.196533,-0.098226,0.328669,1.005241,0.071889,0.209365,0.882372,0.155786,0.530742,1.241881,-0.296956,0.507373,1.294489,-0.41866,0.395754,1.141244,-0.660703,0.295542,1.014652,-0.77602,0.653323,0.797247,-0.197696,0.764206,0.506495,-0.031618,0.939183,0.173089,0.169045,0.663413,0.773624,-0.37732,0.480102,0.472468,-0.366561,0.616793,0.073371,-0.302693
2339,35.866667,0.650148,0.782456,-0.291143,0.641073,0.855728,-0.300283,0.574694,1.049234,-0.316911,0.519077,1.255127,-0.25076,0.531637,1.395522,-0.215508,0.539014,1.219008,-0.221781,0.515365,1.199654,-0.090664,0.322523,1.016649,0.063766,0.193114,0.902896,0.147034,0.548064,1.24323,-0.289565,0.524417,1.297335,-0.410557,0.38333,1.156766,-0.644785,0.268886,1.045786,-0.761769,0.644115,0.792926,-0.201225,0.756979,0.503518,-0.034136,0.935734,0.173163,0.168234,0.656181,0.771986,-0.38106,0.476033,0.468864,-0.372268,0.616389,0.0719,-0.303262
2340,35.9,0.641264,0.780265,-0.294312,0.633556,0.853807,-0.302479,0.578787,1.048395,-0.311803,0.537854,1.256911,-0.2432,0.556611,1.398603,-0.20752,0.555728,1.219286,-0.214797,0.530369,1.20176,-0.083742,0.317139,1.030061,0.056187,0.178586,0.924057,0.134436,0.565471,1.243473,-0.282497,0.542029,1.298624,-0.403055,0.373677,1.173271,-0.627715,0.246451,1.075539,-0.742721,0.634744,0.789578,-0.204302,0.74881,0.500968,-0.036651,0.930724,0.172873,0.166581,0.647783,0.770952,-0.384322,0.471343,0.465593,-0.378119,0.61607,0.071111,-0.30409
2341,35.933333,0.632543,0.779074,-0.296801,0.626064,0.852829,-0.304077,0.582674,1.047511,-0.305772,0.556306,1.25803,-0.236145,0.580011,1.400078,-0.201755,0.572166,1.219253,-0.208097,0.545632,1.204161,-0.076973,0.313778,1.044666,0.046853,0.167071,0.944352,0.118036,0.582385,1.242957,-0.275898,0.559784,1.298912,-0.396247,0.368857,1.188341,-0.610371,0.228496,1.103757,-0.721025,0.625944,0.787383,-0.206698,0.739468,0.498284,-0.039523,0.925362,0.172368,0.163613,0.639142,0.770765,-0.386904,0.467388,0.462707,-0.383123,0.615931,0.070503,-0.304686
2342,35.966667,0.62397,0.778845,-0.29799,0.618722,0.852764,-0.304558,0.586566,1.047003,-0.298795,0.573943,1.25899,-0.229778,0.602314,1.400592,-0.196926,0.587757,1.21942,-0.201755,0.560366,1.206772,-0.070548,0.313409,1.058268,0.03663,0.158962,0.962998,0.099681,0.59856,1.24221,-0.269778,0.577004,1.298365,-0.390224,0.36666,1.201784,-0.592598,0.215515,1.128772,-0.697785,0.617548,0.786403,-0.207808,0.729685,0.495728,-0.042439,0.919962,0.171197,0.158847,0.630392,0.771288,-0.388171,0.463967,0.460295,-0.387764,0.615466,0.070224,-0.304488
2343,36,0.615311,0.779238,-0.298438,0.61134,0.853304,-0.304195,0.591783,1.046416,-0.290912,0.590755,1.259466,-0.224055,0.623296,1.400197,-0.193298,0.60285,1.219531,-0.195756,0.574118,1.209502,-0.06461,0.315178,1.071144,0.026686,0.153468,0.98037,0.080172,0.614033,1.241042,-0.264134,0.593783,1.296885,-0.384952,0.367014,1.213468,-0.575071,0.206408,1.150371,-0.673693,0.609109,0.785922,-0.208172,0.720706,0.493683,-0.045211,0.914702,0.169464,0.153004,0.621513,0.772554,-0.388704,0.460325,0.458835,-0.392282,0.61449,0.070945,-0.303872
2344,36.033333,0.607291,0.779932,-0.298169,0.604755,0.854125,-0.303008,0.598388,1.045024,-0.282572,0.606512,1.25889,-0.218879,0.642365,1.398808,-0.19109,0.617282,1.218917,-0.190104,0.58677,1.212202,-0.059148,0.318174,1.083238,0.016697,0.150181,0.996238,0.059857,0.628642,1.238972,-0.258893,0.609767,1.294484,-0.380086,0.369219,1.222933,-0.557695,0.200855,1.168643,-0.649594,0.601754,0.785637,-0.207792,0.712303,0.491751,-0.047095,0.909324,0.167299,0.147726,0.612828,0.774226,-0.388545,0.457191,0.457779,-0.395795,0.61357,0.071543,-0.304096
2345,36.066667,0.599954,0.780438,-0.29693,0.59886,0.85471,-0.301063,0.605186,1.043287,-0.274308,0.621543,1.257755,-0.21433,0.660089,1.396692,-0.189503,0.631065,1.217905,-0.18495,0.598981,1.214433,-0.054243,0.322537,1.094026,0.005826,0.149501,1.010581,0.039908,0.642641,1.236373,-0.254146,0.625225,1.290725,-0.376081,0.373174,1.229807,-0.541269,0.197882,1.183598,-0.625734,0.595332,0.785405,-0.206459,0.704203,0.489883,-0.047625,0.904629,0.16539,0.143621,0.604576,0.775472,-0.387401,0.454807,0.45629,-0.3977,0.613291,0.071426,-0.303871
2346,36.1,0.593908,0.781076,-0.295242,0.59417,0.855395,-0.298611,0.612073,1.040793,-0.26632,0.635312,1.255751,-0.210514,0.675828,1.393702,-0.188987,0.64376,1.216189,-0.180424,0.610381,1.216091,-0.049997,0.328011,1.103555,-0.00384,0.150336,1.023131,0.020644,0.655537,1.232982,-0.250013,0.63951,1.285778,-0.372818,0.377817,1.235424,-0.526145,0.19644,1.196198,-0.601815,0.590257,0.785194,-0.204684,0.696568,0.488342,-0.0466,0.900962,0.164419,0.141385,0.59756,0.776959,-0.385801,0.453219,0.455332,-0.397464,0.613179,0.071075,-0.30365
2347,36.133333,0.588734,0.781559,-0.293094,0.590168,0.855894,-0.295709,0.619244,1.037931,-0.258092,0.648099,1.25346,-0.207339,0.689585,1.390244,-0.189227,0.655642,1.214401,-0.176364,0.620927,1.217473,-0.046322,0.334029,1.112223,-0.01256,0.152305,1.035272,0.001528,0.667611,1.22928,-0.246354,0.652971,1.279974,-0.370215,0.382868,1.239208,-0.511319,0.196245,1.206481,-0.577862,0.586125,0.784797,-0.202464,0.690423,0.487482,-0.043909,0.898404,0.163932,0.140756,0.591342,0.77832,-0.383724,0.452713,0.454205,-0.395778,0.613798,0.070117,-0.303205
2348,36.166667,0.583766,0.781973,-0.290049,0.586527,0.85629,-0.292056,0.627018,1.034773,-0.249705,0.659991,1.250949,-0.204516,0.702204,1.386671,-0.190366,0.666776,1.212566,-0.172537,0.630515,1.219196,-0.043051,0.339821,1.12123,-0.022377,0.155614,1.048095,-0.01699,0.679045,1.225399,-0.242879,0.665191,1.273886,-0.36771,0.388285,1.24208,-0.497476,0.197041,1.215186,-0.554303,0.582304,0.784476,-0.19937,0.684691,0.486649,-0.040531,0.896812,0.163847,0.140702,0.585228,0.77947,-0.380729,0.45373,0.452421,-0.393416,0.615123,0.068096,-0.302374
2349,36.2,0.579012,0.782303,-0.286123,0.58333,0.856556,-0.287694,0.633949,1.031852,-0.241688,0.670951,1.24847,-0.202082,0.713702,1.383037,-0.191959,0.676875,1.210823,-0.169075,0.639481,1.221238,-0.040161,0.346183,1.129458,-0.031197,0.159823,1.058852,-0.034219,0.689641,1.221552,-0.23968,0.67654,1.267089,-0.365697,0.393842,1.243005,-0.484145,0.199312,1.221491,-0.532024,0.578829,0.784232,-0.195419,0.679796,0.485748,-0.036904,0.89554,0.163534,0.141069,0.579196,0.780374,-0.376828,0.453457,0.451147,-0.391429,0.61591,0.066822,-0.302292
2350,36.233333,0.574417,0.782878,-0.281937,0.580305,0.85703,-0.283098,0.641573,1.028974,-0.233396,0.681436,1.246157,-0.200169,0.723845,1.37945,-0.193653,0.686794,1.209432,-0.166045,0.648055,1.223618,-0.037891,0.352636,1.138442,-0.038641,0.164915,1.069574,-0.050432,0.699824,1.217882,-0.236912,0.687071,1.259924,-0.364172,0.399536,1.242465,-0.471629,0.20263,1.225603,-0.510999,0.575592,0.784205,-0.191229,0.675345,0.485054,-0.033204,0.894563,0.162999,0.140767,0.573242,0.78155,-0.372645,0.45196,0.450787,-0.38997,0.616077,0.066799,-0.302442
